timestamp,weekday,power_true_zone_W,oat,zone_clsp
2023-07-19 18:00:00,2,171.81046253277776,79.38888888888889,76.22222222222223
2023-07-19 18:05:00,2,197.64720205438888,86.0,75.0
2023-07-19 18:10:00,2,223.483941576,79.8,75.8
2023-07-19 18:15:00,2,259.2072392655556,81.44444444444444,75.77777777777777
2023-07-19 18:20:00,2,209.50885113333334,80.0,76.0
2023-07-19 18:25:00,2,242.04060382999995,80.4,76.2
2023-07-19 18:30:00,2,205.92755631666668,79.58333333333333,76.5
2023-07-19 18:35:00,2,229.59111460000003,79.0909090909091,76.0
2023-07-19 18:40:00,2,219.99510610166666,79.75,76.33333333333333
2023-07-19 18:45:00,2,254.83051977272726,79.0909090909091,75.81818181818181
2023-07-19 18:50:00,2,275.17666415454545,79.72727272727273,76.18181818181819
2023-07-19 18:55:00,2,296.47170123636363,79.13636363636364,75.81818181818181
2023-07-19 19:00:00,2,236.50061910000002,78.72727272727273,76.63636363636364
2023-07-19 19:05:00,2,282.4845846727273,91.0,74.0
2023-07-19 19:10:00,2,328.46855024545454,80.63636363636364,75.81818181818181
2023-07-19 19:15:00,2,313.01776626416665,79.75,76.16666666666667
2023-07-19 19:20:00,2,363.3838386181818,80.54545454545455,76.18181818181819
2023-07-19 19:25:00,2,395.5597247727273,80.18181818181819,75.0909090909091
2023-07-19 19:30:00,2,433.36752616,80.7,74.8
2023-07-19 19:35:00,2,481.3914618745455,80.45454545454545,74.9090909090909
2023-07-19 19:40:00,2,524.4848370000001,80.27272727272727,74.9090909090909
2023-07-19 19:45:00,2,508.405764625,80.33333333333333,75.33333333333333
2023-07-19 19:50:00,2,531.7681477958334,80.08333333333333,75.33333333333333
2023-07-19 19:55:00,2,459.64034377,79.31818181818181,75.63636363636364
2023-07-19 20:00:00,2,491.37237421272727,79.36363636363636,74.36363636363636
2023-07-19 20:05:00,2,514.909706315,79.31818181818181,74.45454545454545
2023-07-19 20:10:00,2,538.4470384172728,79.27272727272727,74.54545454545455
2023-07-19 20:15:00,2,571.3966341018181,79.18181818181819,74.54545454545455
2023-07-19 20:20:00,2,604.6185419890909,79.36363636363636,74.54545454545455
2023-07-19 20:25:00,2,627.2511982772728,79.45454545454545,74.54545454545455
2023-07-19 20:30:00,2,637.8540435554546,79.63636363636364,74.54545454545455
2023-07-19 20:35:00,2,643.7628639818182,79.63636363636364,74.54545454545455
2023-07-19 20:40:00,2,710.63151625,79.7,74.4
2023-07-19 20:45:00,2,718.36623998,79.7,74.4
2023-07-19 20:50:00,2,667.6865218181819,79.36363636363636,74.54545454545455
2023-07-19 20:55:00,2,678.3584147727273,79.22727272727273,74.54545454545455
2023-07-19 21:00:00,2,480.3473695863637,79.3,75.8
2023-07-19 21:05:00,2,282.3363244,77.0,74.0
2023-07-19 21:10:00,2,431.10542390454555,79.0909090909091,75.63636363636364
2023-07-19 21:15:00,2,579.874523409091,78.81818181818181,75.63636363636364
2023-07-19 21:20:00,2,548.3224311272728,78.9090909090909,75.63636363636364
2023-07-19 21:25:00,2,570.69714877,79.2,75.4
2023-07-19 21:30:00,2,493.95996611818185,79.0,75.45454545454545
2023-07-19 21:35:00,2,468.8319290454546,78.9090909090909,75.45454545454545
2023-07-19 21:40:00,2,443.6747492545455,78.81818181818181,75.45454545454545
2023-07-19 21:45:00,2,419.5685901545454,78.63636363636364,75.45454545454545
2023-07-19 21:50:00,2,390.9696430581818,78.45454545454545,75.45454545454545
2023-07-19 21:55:00,2,367.39224680636363,78.5,75.45454545454545
2023-07-19 22:00:00,2,356.9346798754545,78.45454545454545,75.45454545454545
2023-07-19 22:05:00,2,356.3887161604545,84.0,74.0
2023-07-19 22:10:00,2,355.84275244545455,78.27272727272727,75.63636363636364
2023-07-19 22:15:00,2,381.04988161999995,78.4,75.6
2023-07-19 22:20:00,2,351.09615817272726,78.45454545454545,75.63636363636364
2023-07-19 22:25:00,2,337.9203975872727,78.36363636363636,75.63636363636364
2023-07-19 22:30:00,2,324.8056632172727,78.18181818181819,75.63636363636364
2023-07-19 22:35:00,2,348.732185673,78.4,75.6
2023-07-19 22:40:00,2,344.79409664,78.3,75.6
2023-07-19 22:45:00,2,316.8465809890909,77.9090909090909,75.63636363636364
2023-07-19 22:50:00,2,326.96540772454546,77.9090909090909,75.63636363636364
2023-07-19 22:55:00,2,331.60025248,77.9090909090909,75.63636363636364
2023-07-19 23:00:00,2,338.14721471636364,77.5,75.63636363636364
2023-07-19 23:05:00,2,339.75306363545457,77.38636363636363,75.63636363636364
2023-07-19 23:10:00,2,341.3589125545455,77.27272727272727,75.63636363636364
2023-07-19 23:15:00,2,337.72617640000004,76.81818181818181,75.63636363636364
2023-07-19 23:20:00,2,339.61867259090917,76.63636363636364,75.63636363636364
2023-07-19 23:25:00,2,339.6894250666667,76.58333333333333,75.5
2023-07-19 23:30:00,2,344.3129197125,76.5,75.5
2023-07-19 23:35:00,2,340.5417661625,76.41666666666667,75.5
2023-07-19 23:40:00,2,335.1626281772727,76.63636363636364,75.45454545454545
2023-07-19 23:45:00,2,312.8549440708333,76.16666666666667,75.5
2023-07-19 23:50:00,2,292.5877161583333,76.25,75.33333333333333
2023-07-19 23:55:00,2,311.23352909166664,76.54166666666667,75.5
2023-07-20 00:00:00,3,278.6011527769231,75.76923076923077,75.07692307692308
2023-07-20 00:05:00,3,269.86659475384613,75.65384615384616,75.07692307692308
2023-07-20 00:10:00,3,261.13203673076924,75.53846153846153,75.07692307692308
2023-07-20 00:15:00,3,249.02334184454546,74.81818181818181,75.0909090909091
2023-07-20 00:20:00,3,249.6840048046154,75.38461538461539,75.07692307692308
2023-07-20 00:25:00,3,262.81909351333337,75.08333333333333,75.16666666666667
2023-07-20 00:30:00,3,248.11039220000006,75.23076923076923,75.07692307692308
2023-07-20 00:35:00,3,244.15299070692305,74.92307692307692,75.07692307692308
2023-07-20 00:40:00,3,260.2914472508333,74.91666666666667,75.0
2023-07-20 00:45:00,3,274.8764743533333,75.0,75.0
2023-07-20 00:50:00,3,261.16130303692313,74.6923076923077,75.07692307692308
2023-07-20 00:55:00,3,266.56941475307696,74.46153846153847,75.07692307692308
2023-07-20 01:00:00,3,275.82775804615386,74.1923076923077,75.07692307692308
2023-07-20 01:05:00,3,278.9272815038462,74.0576923076923,75.07692307692308
2023-07-20 01:10:00,3,282.02680496153846,73.92307692307692,75.07692307692308
2023-07-20 01:15:00,3,280.63587686153846,73.92307692307692,75.07692307692308
2023-07-20 01:20:00,3,281.23563838461536,73.92307692307692,75.07692307692308
2023-07-20 01:25:00,3,274.94645183846154,73.76923076923077,75.07692307692308
2023-07-20 01:30:00,3,270.8314213,73.46153846153847,75.07692307692308
2023-07-20 01:35:00,3,269.7067261615385,73.38461538461539,75.07692307692308
2023-07-20 01:40:00,3,266.4309947076923,73.23076923076923,75.07692307692308
2023-07-20 01:45:00,3,258.29097530769235,73.3076923076923,75.07692307692308
2023-07-20 01:50:00,3,255.7526014076923,73.15384615384616,75.07692307692308
2023-07-20 01:55:00,3,256.3936270469231,73.03846153846153,75.07692307692308
2023-07-20 02:00:00,3,250.20709057769227,73.07692307692308,74.96153846153847
2023-07-20 02:05:00,3,245.5683813353846,73.0,75.01923076923077
2023-07-20 02:10:00,3,240.92967209307693,72.92307692307692,75.07692307692308
2023-07-20 02:15:00,3,258.88753012499996,72.83333333333333,75.0
2023-07-20 02:20:00,3,275.48415685272727,73.0,74.9090909090909
2023-07-20 02:25:00,3,268.92169219,73.5,74.8
2023-07-20 02:30:00,3,240.24124141769232,72.6923076923077,75.07692307692308
2023-07-20 02:35:00,3,261.7360894166667,72.91666666666667,74.66666666666667
2023-07-20 02:40:00,3,280.03656283818185,73.0909090909091,74.54545454545455
2023-07-20 02:45:00,3,251.43121783615385,72.53846153846153,74.76923076923077
2023-07-20 02:50:00,3,249.40294735692308,72.46153846153847,74.76923076923077
2023-07-20 02:55:00,3,261.7972837,72.22727272727273,74.54545454545455
2023-07-20 03:00:00,3,309.883268222,73.0,74.6
2023-07-20 03:05:00,3,212.6602564,77.0,76.0
2023-07-20 03:10:00,3,248.5435917883333,72.33333333333333,75.0
2023-07-20 03:15:00,3,241.9526826916667,72.25,75.0
2023-07-20 03:20:00,3,303.6042891888889,72.11111111111111,74.66666666666667
2023-07-20 03:25:00,3,302.48867968222225,72.88888888888889,74.66666666666667
2023-07-20 03:30:00,3,170.83695641888892,72.55555555555556,74.88888888888889
2023-07-20 03:35:00,3,235.25263219999997,71.9,74.8
2023-07-20 03:40:00,3,254.34360154333334,72.88888888888889,74.66666666666667
2023-07-20 03:45:00,3,251.51438343666663,72.88888888888889,74.66666666666667
2023-07-20 03:50:00,3,202.23853945090906,72.0,74.63636363636364
2023-07-20 03:55:00,3,164.37736653625,72.25,74.75
2023-07-20 04:00:00,3,77.88050899363635,71.04545454545455,75.0909090909091
2023-07-20 04:05:00,3,80.75476281348485,71.2449494949495,74.98989898989899
2023-07-20 04:10:00,3,83.62901663333334,71.44444444444444,74.88888888888889
2023-07-20 04:15:00,3,102.76111661428571,71.85714285714286,74.57142857142857
2023-07-20 04:20:00,3,85.26630292249999,70.875,74.75
2023-07-20 04:25:00,3,70.15706417222222,70.77777777777777,74.88888888888889
2023-07-20 04:30:00,3,57.308024421999995,71.0,75.0
2023-07-20 04:35:00,3,64.34336386,70.375,74.75
2023-07-20 04:40:00,3,50.71261972777778,71.11111111111111,74.88888888888889
2023-07-20 04:45:00,3,42.987217557777775,71.0,75.11111111111111
2023-07-20 04:50:00,3,26.96942974285714,70.42857142857143,75.14285714285714
2023-07-20 04:55:00,3,31.25765356,70.5,75.2
2023-07-20 05:00:00,3,33.579642712500004,70.375,74.75
2023-07-20 05:05:00,3,25.272651130795456,70.36931818181819,74.92045454545455
2023-07-20 05:10:00,3,16.96565954909091,70.36363636363636,75.0909090909091
2023-07-20 05:15:00,3,13.995558834000002,70.5,75.0
2023-07-20 05:20:00,3,9.7925793176,70.3,75.2
2023-07-20 05:25:00,3,7.211934156,69.9,75.0
2023-07-20 05:30:00,3,7.211934156,70.0,75.2
2023-07-20 05:35:00,3,4.231200898,70.1,75.2
2023-07-20 05:40:00,3,2.1936537090909094,70.0,75.27272727272727
2023-07-20 05:45:00,3,0.5407611468181819,70.0909090909091,75.0909090909091
2023-07-20 05:50:00,3,0.5407611468181819,70.54545454545455,75.27272727272727
2023-07-20 05:55:00,3,0.5407611468181819,71.0625,75.25
2023-07-20 06:00:00,3,3.7417554544444442,70.22222222222223,75.55555555555556
2023-07-20 06:05:00,3,6.058948503472222,70.0,74.0
2023-07-20 06:10:00,3,8.3761415525,69.875,75.25
2023-07-20 06:15:00,3,15.654699326666666,70.0,74.77777777777777
2023-07-20 06:20:00,3,25.2892294,70.1,75.0
2023-07-20 06:25:00,3,45.06166842555555,69.77777777777777,75.11111111111111
2023-07-20 06:30:00,3,48.34444312914141,70.71428571428571,74.85714285714286
2023-07-20 06:35:00,3,51.62721783272727,69.0909090909091,75.0
2023-07-20 06:40:00,3,69.02585882555555,69.66666666666667,75.11111111111111
2023-07-20 06:45:00,3,84.32075784999999,69.6875,75.0
2023-07-20 06:50:00,3,90.987424525,69.25,75.0
2023-07-20 06:55:00,3,65.10272744999999,69.41666666666667,75.33333333333333
2023-07-20 07:00:00,3,75.54009260000001,69.2,75.2
2023-07-20 07:05:00,3,89.295977,67.5,74.0
2023-07-20 07:10:00,3,83.86418082222222,70.11111111111111,75.11111111111111
2023-07-20 07:15:00,3,65.79671651818181,69.54545454545455,75.27272727272727
2023-07-20 07:20:00,3,53.23941499,69.4,75.6
2023-07-20 07:25:00,3,46.01577271428572,69.21428571428571,75.28571428571429
2023-07-20 07:30:00,3,69.258608589,69.9,75.0
2023-07-20 07:35:00,3,70.717674902,69.4,75.2
2023-07-20 07:40:00,3,77.38177870666667,69.44444444444444,75.11111111111111
2023-07-20 07:45:00,3,68.53248972899999,69.5,75.2
2023-07-20 07:50:00,3,64.20450137200001,69.3,75.2
2023-07-20 07:55:00,3,57.155607314545456,69.27272727272727,75.0909090909091
2023-07-20 08:00:00,3,58.685463459000005,69.05,75.2
2023-07-20 08:05:00,3,54.640531923136365,69.07045454545454,75.23636363636363
2023-07-20 08:10:00,3,50.595600387272725,69.0909090909091,75.27272727272727
2023-07-20 08:15:00,3,63.986384711250004,69.625,75.25
2023-07-20 08:20:00,3,45.020401002727276,69.0,75.27272727272727
2023-07-20 08:25:00,3,52.661598382499996,69.125,75.0
2023-07-20 08:30:00,3,30.56291017,69.27272727272727,75.27272727272727
2023-07-20 08:35:00,3,28.03022876,68.7,75.2
2023-07-20 08:40:00,3,28.71221404888889,68.77777777777777,75.11111111111111
2023-07-20 08:45:00,3,32.15379902428572,69.14285714285714,75.42857142857143
2023-07-20 08:50:00,3,23.967907475,69.375,75.25
2023-07-20 08:55:00,3,26.401654406666665,69.58333333333333,75.0
2023-07-20 09:00:00,3,24.530319945000002,68.5,75.25
2023-07-20 09:05:00,3,29.290885982954546,68.47727272727272,75.26136363636363
2023-07-20 09:10:00,3,34.05145202090909,68.45454545454545,75.27272727272727
2023-07-20 09:15:00,3,41.579998285555554,68.55555555555556,75.33333333333333
2023-07-20 09:20:00,3,47.4719425125,69.25,75.0
2023-07-20 09:25:00,3,42.81456618111111,68.66666666666667,75.11111111111111
2023-07-20 09:30:00,3,43.431850141111106,69.11111111111111,75.11111111111111
2023-07-20 09:35:00,3,49.55527585,69.375,75.0
2023-07-20 09:40:00,3,36.99506172727273,68.36363636363636,75.27272727272727
2023-07-20 09:45:00,3,41.50717154444445,68.55555555555556,75.11111111111111
2023-07-20 09:50:00,3,30.873102809090906,68.0909090909091,75.27272727272727
2023-07-20 09:55:00,3,31.13037866,68.0,75.4
2023-07-20 10:00:00,3,30.191161477777776,67.88888888888889,75.11111111111111
2023-07-20 10:05:00,3,22.90565536388889,67.69444444444444,75.18055555555556
2023-07-20 10:10:00,3,15.62014925,67.5,75.25
2023-07-20 10:15:00,3,26.3116237,68.45454545454545,75.0909090909091
2023-07-20 10:20:00,3,38.30445724625,68.25,75.25
2023-07-20 10:25:00,3,34.048406439999994,68.77777777777777,74.88888888888889
2023-07-20 10:30:00,3,24.273436115454544,68.0,75.45454545454545
2023-07-20 10:35:00,3,28.045896130000003,68.18181818181819,75.27272727272727
2023-07-20 10:40:00,3,33.37123673333333,68.44444444444444,75.11111111111111
2023-07-20 10:45:00,3,31.70077973,67.8,75.2
2023-07-20 10:50:00,3,30.33404217272727,68.45454545454545,75.0909090909091
2023-07-20 10:55:00,3,35.03411306,69.75,75.2
2023-07-20 11:00:00,3,33.36434520909091,68.86363636363636,75.54545454545455
2023-07-20 11:05:00,3,46.58279121454545,73.0,74.0
2023-07-20 11:10:00,3,59.801237220000004,68.7,75.3
2023-07-20 11:15:00,3,76.8297282290909,69.0,75.18181818181819
2023-07-20 11:20:00,3,117.432876313,68.7,75.3
2023-07-20 11:25:00,3,151.33509227500002,69.0,74.7
2023-07-20 11:30:00,3,155.0052766346154,69.23076923076923,75.0
2023-07-20 11:35:00,3,228.27539969636362,69.27272727272727,74.18181818181819
2023-07-20 11:40:00,3,246.30600385,69.83333333333333,74.41666666666667
2023-07-20 11:45:00,3,255.35118572500002,69.5,74.0
2023-07-20 11:50:00,3,314.25228285384617,69.61538461538461,73.84615384615384
2023-07-20 11:55:00,3,334.41822693846154,69.76923076923077,73.84615384615384
2023-07-20 12:00:00,3,355.87508356,69.9,74.75
2023-07-20 12:05:00,3,525.0522667666668,73.0,76.0
2023-07-20 12:10:00,3,400.21344664,71.1,75.8
2023-07-20 12:15:00,3,316.6702619666667,70.91666666666667,76.0
2023-07-20 12:20:00,3,288.31971982499994,71.16666666666667,76.0
2023-07-20 12:25:00,3,261.35195975,71.33333333333333,76.0
2023-07-20 12:30:00,3,217.47446642299997,71.5,76.1
2023-07-20 12:35:00,3,222.90138472444445,72.0,76.0
2023-07-20 12:40:00,3,183.75325813909092,71.9090909090909,75.9090909090909
2023-07-20 12:45:00,3,148.41712231000002,71.7,75.8
2023-07-20 12:50:00,3,103.82239355,72.44444444444444,76.0
2023-07-20 12:55:00,3,77.75176664444444,72.0,76.0
2023-07-20 13:00:00,3,63.91152449090908,72.5,76.36363636363636
2023-07-20 13:05:00,3,65.41743727727273,79.0,74.0
2023-07-20 13:10:00,3,66.92335006363636,72.72727272727273,76.54545454545455
2023-07-20 13:15:00,3,62.28510154166667,72.66666666666667,76.5
2023-07-20 13:20:00,3,68.70495925454544,73.0909090909091,76.18181818181819
2023-07-20 13:25:00,3,44.44444444444444,73.0,76.0
2023-07-20 13:30:00,3,85.82457983333333,72.88888888888889,76.11111111111111
2023-07-20 13:35:00,3,86.75050575555555,73.44444444444444,75.66666666666667
2023-07-20 13:40:00,3,87.6764316888889,73.88888888888889,76.22222222222223
2023-07-20 13:45:00,3,63.98507320000001,73.75,76.5
2023-07-20 13:50:00,3,67.02226345454545,74.0,76.54545454545455
2023-07-20 13:55:00,3,73.60153897400001,74.15,76.4
2023-07-20 14:00:00,3,83.386481105,74.3,76.7
2023-07-20 14:05:00,3,85.77182683583334,82.0,74.0
2023-07-20 14:10:00,3,88.15717256666666,74.66666666666667,76.66666666666667
2023-07-20 14:15:00,3,103.55250830909091,75.0,76.36363636363636
2023-07-20 14:20:00,3,105.90983153636363,75.0,76.36363636363636
2023-07-20 14:25:00,3,98.83839819166667,75.08333333333333,76.66666666666667
2023-07-20 14:30:00,3,109.80505911727273,75.54545454545455,76.36363636363636
2023-07-20 14:35:00,3,136.1148903177778,75.33333333333333,76.66666666666667
2023-07-20 14:40:00,3,123.3367346126,75.9,76.7
2023-07-20 14:45:00,3,105.88346790833333,75.75,76.66666666666667
2023-07-20 14:50:00,3,119.2971165090909,76.18181818181819,76.36363636363636
2023-07-20 14:55:00,3,98.41316921,76.25,76.9
2023-07-20 15:00:00,3,105.25124861666666,76.375,76.66666666666667
2023-07-20 15:05:00,3,96.50493390416665,85.0,74.0
2023-07-20 15:10:00,3,87.75861919166665,76.66666666666667,76.66666666666667
2023-07-20 15:15:00,3,93.52943561818182,77.18181818181819,76.36363636363636
2023-07-20 15:20:00,3,88.90987405833334,77.16666666666667,76.66666666666667
2023-07-20 15:25:00,3,100.93270878181819,77.9090909090909,76.63636363636364
2023-07-20 15:30:00,3,99.57119150909092,77.72727272727273,76.36363636363636
2023-07-20 15:35:00,3,98.14303433636364,78.18181818181819,76.72727272727273
2023-07-20 15:40:00,3,89.45939764166667,77.83333333333333,76.66666666666667
2023-07-20 15:45:00,3,106.79729990000001,79.0,76.7
2023-07-20 15:50:00,3,88.49269939999999,78.0,76.66666666666667
2023-07-20 15:55:00,3,89.10369300083335,78.45833333333333,76.66666666666667
2023-07-20 16:00:00,3,95.90091045500002,78.75,76.66666666666667
2023-07-20 16:05:00,3,112.1370078525,88.0,74.0
2023-07-20 16:10:00,3,128.37310525,78.66666666666667,76.66666666666667
2023-07-20 16:15:00,3,140.222286175,78.5,76.66666666666667
2023-07-20 16:20:00,3,151.04658776666668,79.77777777777777,76.66666666666667
2023-07-20 16:25:00,3,156.36965703416666,78.58333333333333,76.66666666666667
2023-07-20 16:30:00,3,170.29161470833333,78.83333333333333,76.66666666666667
2023-07-20 16:35:00,3,182.46368261666666,78.91666666666667,76.66666666666667
2023-07-20 16:40:00,3,192.23006143333336,79.08333333333333,76.66666666666667
2023-07-20 16:45:00,3,214.90207585454544,79.0909090909091,76.36363636363636
2023-07-20 16:50:00,3,200.774433725,79.5,76.66666666666667
2023-07-20 16:55:00,3,199.90872275,79.625,76.66666666666667
2023-07-20 17:00:00,3,219.98897399999998,79.9090909090909,76.22727272727273
2023-07-20 17:05:00,3,250.0,84.0,77.0
2023-07-20 17:10:00,3,191.41895721,80.5,76.6
2023-07-20 17:15:00,3,181.03298809166665,79.83333333333333,76.5
2023-07-20 17:20:00,3,198.12696247272726,80.0,76.54545454545455
2023-07-20 17:25:00,3,176.69534305833335,79.58333333333333,76.5
2023-07-20 17:30:00,3,226.26238140555557,80.66666666666667,76.22222222222223
2023-07-20 17:35:00,3,179.90299831636364,80.18181818181819,76.54545454545455
2023-07-20 17:40:00,3,162.53106659325002,79.5,76.5
2023-07-20 17:45:00,3,198.460079346,81.0,76.2
2023-07-20 17:50:00,3,203.089708973,80.4,76.2
2023-07-20 17:55:00,3,207.95395896,80.65,76.2
2023-07-20 18:00:00,3,171.81046253277776,79.38888888888889,76.22222222222223
2023-07-20 18:05:00,3,197.64720205438888,86.0,75.0
2023-07-20 18:10:00,3,223.483941576,79.8,75.8
2023-07-20 18:15:00,3,259.2072392655556,81.44444444444444,75.77777777777777
2023-07-20 18:20:00,3,209.50885113333334,80.0,76.0
2023-07-20 18:25:00,3,242.04060382999995,80.4,76.2
2023-07-20 18:30:00,3,205.92755631666668,79.58333333333333,76.5
2023-07-20 18:35:00,3,229.59111460000003,79.0909090909091,76.0
2023-07-20 18:40:00,3,219.99510610166666,79.75,76.33333333333333
2023-07-20 18:45:00,3,254.83051977272726,79.0909090909091,75.81818181818181
2023-07-20 18:50:00,3,275.17666415454545,79.72727272727273,76.18181818181819
2023-07-20 18:55:00,3,296.47170123636363,79.13636363636364,75.81818181818181
2023-07-20 19:00:00,3,236.50061910000002,78.72727272727273,76.63636363636364
2023-07-20 19:05:00,3,282.4845846727273,91.0,74.0
2023-07-20 19:10:00,3,328.46855024545454,80.63636363636364,75.81818181818181
2023-07-20 19:15:00,3,313.01776626416665,79.75,76.16666666666667
2023-07-20 19:20:00,3,363.3838386181818,80.54545454545455,76.18181818181819
2023-07-20 19:25:00,3,395.5597247727273,80.18181818181819,75.0909090909091
2023-07-20 19:30:00,3,433.36752616,80.7,74.8
2023-07-20 19:35:00,3,481.3914618745455,80.45454545454545,74.9090909090909
2023-07-20 19:40:00,3,524.4848370000001,80.27272727272727,74.9090909090909
2023-07-20 19:45:00,3,508.405764625,80.33333333333333,75.33333333333333
2023-07-20 19:50:00,3,531.7681477958334,80.08333333333333,75.33333333333333
2023-07-20 19:55:00,3,459.64034377,79.31818181818181,75.63636363636364
2023-07-20 20:00:00,3,491.37237421272727,79.36363636363636,74.36363636363636
2023-07-20 20:05:00,3,514.909706315,79.31818181818181,74.45454545454545
2023-07-20 20:10:00,3,538.4470384172728,79.27272727272727,74.54545454545455
2023-07-20 20:15:00,3,571.3966341018181,79.18181818181819,74.54545454545455
2023-07-20 20:20:00,3,604.6185419890909,79.36363636363636,74.54545454545455
2023-07-20 20:25:00,3,627.2511982772728,79.45454545454545,74.54545454545455
2023-07-20 20:30:00,3,637.8540435554546,79.63636363636364,74.54545454545455
2023-07-20 20:35:00,3,643.7628639818182,79.63636363636364,74.54545454545455
2023-07-20 20:40:00,3,710.63151625,79.7,74.4
2023-07-20 20:45:00,3,718.36623998,79.7,74.4
2023-07-20 20:50:00,3,667.6865218181819,79.36363636363636,74.54545454545455
2023-07-20 20:55:00,3,678.3584147727273,79.22727272727273,74.54545454545455
2023-07-20 21:00:00,3,480.3473695863637,79.3,75.8
2023-07-20 21:05:00,3,282.3363244,77.0,74.0
2023-07-20 21:10:00,3,431.10542390454555,79.0909090909091,75.63636363636364
2023-07-20 21:15:00,3,579.874523409091,78.81818181818181,75.63636363636364
2023-07-20 21:20:00,3,548.3224311272728,78.9090909090909,75.63636363636364
2023-07-20 21:25:00,3,570.69714877,79.2,75.4
2023-07-20 21:30:00,3,493.95996611818185,79.0,75.45454545454545
2023-07-20 21:35:00,3,468.8319290454546,78.9090909090909,75.45454545454545
2023-07-20 21:40:00,3,443.6747492545455,78.81818181818181,75.45454545454545
2023-07-20 21:45:00,3,419.5685901545454,78.63636363636364,75.45454545454545
2023-07-20 21:50:00,3,390.9696430581818,78.45454545454545,75.45454545454545
2023-07-20 21:55:00,3,367.39224680636363,78.5,75.45454545454545
2023-07-20 22:00:00,3,356.9346798754545,78.45454545454545,75.45454545454545
2023-07-20 22:05:00,3,356.3887161604545,84.0,74.0
2023-07-20 22:10:00,3,355.84275244545455,78.27272727272727,75.63636363636364
2023-07-20 22:15:00,3,381.04988161999995,78.4,75.6
2023-07-20 22:20:00,3,351.09615817272726,78.45454545454545,75.63636363636364
2023-07-20 22:25:00,3,337.9203975872727,78.36363636363636,75.63636363636364
2023-07-20 22:30:00,3,324.8056632172727,78.18181818181819,75.63636363636364
2023-07-20 22:35:00,3,348.732185673,78.4,75.6
2023-07-20 22:40:00,3,344.79409664,78.3,75.6
2023-07-20 22:45:00,3,316.8465809890909,77.9090909090909,75.63636363636364
2023-07-20 22:50:00,3,326.96540772454546,77.9090909090909,75.63636363636364
2023-07-20 22:55:00,3,331.60025248,77.9090909090909,75.63636363636364
2023-07-20 23:00:00,3,338.14721471636364,77.5,75.63636363636364
2023-07-20 23:05:00,3,339.75306363545457,77.38636363636363,75.63636363636364
2023-07-20 23:10:00,3,341.3589125545455,77.27272727272727,75.63636363636364
2023-07-20 23:15:00,3,337.72617640000004,76.81818181818181,75.63636363636364
2023-07-20 23:20:00,3,339.61867259090917,76.63636363636364,75.63636363636364
2023-07-20 23:25:00,3,339.6894250666667,76.58333333333333,75.5
2023-07-20 23:30:00,3,344.3129197125,76.5,75.5
2023-07-20 23:35:00,3,340.5417661625,76.41666666666667,75.5
2023-07-20 23:40:00,3,335.1626281772727,76.63636363636364,75.45454545454545
2023-07-20 23:45:00,3,312.8549440708333,76.16666666666667,75.5
2023-07-20 23:50:00,3,292.5877161583333,76.25,75.33333333333333
2023-07-20 23:55:00,3,311.23352909166664,76.54166666666667,75.5
2023-07-21 00:00:00,4,278.6011527769231,75.76923076923077,75.07692307692308
2023-07-21 00:05:00,4,269.86659475384613,75.65384615384616,75.07692307692308
2023-07-21 00:10:00,4,261.13203673076924,75.53846153846153,75.07692307692308
2023-07-21 00:15:00,4,249.02334184454546,74.81818181818181,75.0909090909091
2023-07-21 00:20:00,4,249.6840048046154,75.38461538461539,75.07692307692308
2023-07-21 00:25:00,4,262.81909351333337,75.08333333333333,75.16666666666667
2023-07-21 00:30:00,4,248.11039220000006,75.23076923076923,75.07692307692308
2023-07-21 00:35:00,4,244.15299070692305,74.92307692307692,75.07692307692308
2023-07-21 00:40:00,4,260.2914472508333,74.91666666666667,75.0
2023-07-21 00:45:00,4,274.8764743533333,75.0,75.0
2023-07-21 00:50:00,4,261.16130303692313,74.6923076923077,75.07692307692308
2023-07-21 00:55:00,4,266.56941475307696,74.46153846153847,75.07692307692308
2023-07-21 01:00:00,4,275.82775804615386,74.1923076923077,75.07692307692308
2023-07-21 01:05:00,4,278.9272815038462,74.0576923076923,75.07692307692308
2023-07-21 01:10:00,4,282.02680496153846,73.92307692307692,75.07692307692308
2023-07-21 01:15:00,4,280.63587686153846,73.92307692307692,75.07692307692308
2023-07-21 01:20:00,4,281.23563838461536,73.92307692307692,75.07692307692308
2023-07-21 01:25:00,4,274.94645183846154,73.76923076923077,75.07692307692308
2023-07-21 01:30:00,4,270.8314213,73.46153846153847,75.07692307692308
2023-07-21 01:35:00,4,269.7067261615385,73.38461538461539,75.07692307692308
2023-07-21 01:40:00,4,266.4309947076923,73.23076923076923,75.07692307692308
2023-07-21 01:45:00,4,258.29097530769235,73.3076923076923,75.07692307692308
2023-07-21 01:50:00,4,255.7526014076923,73.15384615384616,75.07692307692308
2023-07-21 01:55:00,4,256.3936270469231,73.03846153846153,75.07692307692308
2023-07-21 02:00:00,4,250.20709057769227,73.07692307692308,74.96153846153847
2023-07-21 02:05:00,4,245.5683813353846,73.0,75.01923076923077
2023-07-21 02:10:00,4,240.92967209307693,72.92307692307692,75.07692307692308
2023-07-21 02:15:00,4,258.88753012499996,72.83333333333333,75.0
2023-07-21 02:20:00,4,275.48415685272727,73.0,74.9090909090909
2023-07-21 02:25:00,4,268.92169219,73.5,74.8
