,pred,actual,mape,,,,
1226,361.7342,329.0650407,0.09927873,,,,
1227,342.4299,320.7317073,0.06765216,,,,
1228,335.1432,312.398374,0.07280712,,,,
1229,332.96365,304.0650407,0.095040881,,,,
1230,333.38052,300,0.1112684,,,,
1231,321.26248,300,0.070874933,,,,
1232,314.51172,294.3320405,0.068560934,,,,
1233,299.75772,287.8132233,0.041500861,,,,
1234,293.6166,281.461242,0.043186614,,,,
1235,291.27097,275.8808848,0.055785254,,,,
1236,295.81656,271.7142181,0.08870475,,,,
1237,285.68027,263.8438478,0.082762673,,,,
1238,279.44412,257.6080201,0.084764829,,,,
1239,267.7712,249.2746868,0.07420133,,,,
1240,262.48605,240.9413534,0.089418841,,,,
1241,260.1741,232.6080201,0.118508725,,,,
1242,243.72672,224.2746868,0.086733075,,,,
1243,236.62387,224.2746868,0.05506276,,,,
1244,231.17249,213.2759796,0.083912452,,,,
1245,223.659,211.4614635,0.057682077,,,,
1246,219.73532,209.4801115,0.048955523,,,,
1247,217.18051,206.7271353,0.05056605,,,,
1248,209.58105,202.5604686,0.034659188,,,,
1249,204.48918,202.0975057,0.011834259,,,,
1250,199.98238,194.5402299,0.02797442,,,,
1251,194.54861,177.8735632,0.093746628,,,,
1252,191.78957,161.2068966,0.189710701,,,,
1253,188.94566,144.5402299,0.307218483,,,,
1254,148.1082,127.8735632,0.158239407,,,,
1255,146.51189,111.2068965,0.317471259,,,,
1256,143.62932,94.54022989,0.519240224,,,,
1257,143.32141,77.87356322,0.840437294,,,,
1258,142.18211,61.20689655,1.322975318,,,,
1259,139.69434,44.54022989,2.136363246,,,,
1260,58.005333,27.87356322,1.08101607,,,,
1261,61.49812,11.20689655,4.487524555,,,,
1262,61.675877,11.20689655,4.503385949,,,,
1263,66.46014,11.20689655,4.930289416,,,,
1264,68.544044,11.20689655,5.116237773,,,,
1265,67.10634,11.20689655,4.987950339,,,,
1266,28.7346,11.20689655,1.564010462,,,,
1267,31.919537,11.20689655,1.84820484,,,,
1268,32.749218,11.20689655,1.922237914,,,,
1269,35.658306,11.20689655,2.181818074,,,,
1270,37.348614,11.20689655,2.332645557,,,,
1271,37.689873,11.20689655,2.363096361,,,,
1272,23.49753,11.20689655,1.096702677,,,,
1273,26.675217,11.20689655,1.380250133,,,,
1274,27.398527,11.20689655,1.44479164,,,,
1275,30.540386,11.20689655,1.725142136,,,,
1276,32.165974,11.20689655,1.870194604,,,,
1277,32.677387,11.20689655,1.915828379,,,,
1278,15.957133,11.20689655,0.423867253,,,,
1279,19.4487,11.20689655,0.735422462,,,,
1280,20.018208,11.20689655,0.786240099,,,,
1281,23.775726,11.20689655,1.12152632,,,,
1282,25.282803,11.20689655,1.25600396,,,,
1283,26.04049,11.20689655,1.323612954,,,,
1284,17.200975,11.20689655,0.534856231,,,,
1285,20.64373,11.20689655,0.842055908,,,,
1286,21.181534,11.20689655,0.890044573,,,,
1287,24.83122,11.20689655,1.215708862,,,,
1288,26.374228,11.20689655,1.353392653,,,,
1289,27.150394,11.20689655,1.422650542,,,,
1290,21.958326,11.20689655,0.95935832,,,,
1291,25.20515,11.20689655,1.249074923,,,,
1292,25.942814,11.20689655,1.31489725,,,,
1293,29.221323,11.20689655,1.60744113,,,,
1294,30.833214,11.20689655,1.751271404,,,,
1295,31.348207,11.20689655,1.797224625,,,,
1296,19.799582,11.20689655,0.766731933,,,,
1297,23.139055,11.20689655,1.064715677,,,,
1298,23.673084,11.20689655,1.112367496,,,,
1299,27.106674,11.20689655,1.418749373,,,,
1300,28.683947,11.20689655,1.559490656,,,,
1301,29.447693,11.20689655,1.627640299,,,,
1302,22.3215,11.20689655,0.991764616,,,,
1303,25.557339,11.20689655,1.280501019,,,,
1304,26.227493,11.20689655,1.340299376,,,,
1305,29.448286,11.20689655,1.627693213,,,,
1306,31.073542,11.20689655,1.772716056,,,,
1307,31.66696,11.20689655,1.8256672,,,,
1308,19.698893,11.20689655,0.757747376,,,,
1309,23.0491,11.20689655,1.056688923,,,,
1310,23.635313,11.20689655,1.10899716,,,,
1311,27.089632,11.20689655,1.417228702,,,,
1312,28.688686,11.20689655,1.55991352,,,,
1313,29.383596,11.20689655,1.621920874,,,,
1314,19.115416,11.20689655,0.705683274,,,,
1315,22.483322,11.20689655,1.006204117,,,,
1316,23.110838,11.20689655,1.062197853,,,,
1317,26.610554,11.20689655,1.374480203,,,,
1318,28.201117,11.20689655,1.516407363,,,,
1319,28.862694,11.20689655,1.575440388,,,,
1320,13.72546,11.20689655,0.224733354,,,,
1321,17.32324,11.20689655,0.545766031,,,,
1322,17.65199,11.20689655,0.575100646,,,,
1323,21.642933,11.20689655,0.93121556,,,,
1324,22.966894,11.20689655,1.049353619,,,,
1325,23.847479,11.20689655,1.127928896,,,,
1326,17.438978,11.20689655,0.556093422,,,,
1327,20.872007,11.20689655,0.86242524,,,,
1328,21.370115,11.20689655,0.9068718,,,,
1329,25.001118,11.20689655,1.230868991,,,,
1330,26.553968,11.20689655,1.369430991,,,,
1331,27.344341,11.20689655,1.439956582,,,,
1332,13.489085,11.20689655,0.203641431,,,,
1333,17.091547,11.20689655,0.525091886,,,,
1334,17.426497,11.20689655,0.554979733,,,,
1335,21.395279,11.20689655,0.909117203,,,,
1336,22.742184,11.20689655,1.029302573,,,,
1337,23.668001,11.20689655,1.111913936,,,,
1338,12.95825,11.20689655,0.156274616,,,,
1339,16.602425,11.20689655,0.481447154,,,,
1340,16.8659,11.20689655,0.504957231,,,,
1341,20.925335,11.20689655,0.867183739,,,,
1342,22.172703,11.20689655,0.978487345,,,,
1343,23.096664,11.20689655,1.060933096,,,,
1344,14.008547,11.20689655,0.249993425,,,,
1345,17.578081,11.20689655,0.568505689,,,,
1346,17.910362,11.20689655,0.598155379,,,,
1347,21.841444,11.20689655,0.94892885,,,,
1348,23.202929,11.20689655,1.070415203,,,,
1349,24.121153,11.20689655,1.152349037,,,,
1350,16.66794,11.20689655,0.487293108,,,,
1351,20.11788,11.20689655,0.795133908,,,,
1352,20.55861,11.20689655,0.834460585,,,,
1353,24.237679,11.20689655,1.162746742,,,,
1354,25.753508,11.20689655,1.29800533,,,,
1355,26.6101,11.20689655,1.374439693,,,,
1356,18.170694,11.20689655,0.621385003,,,,
1357,21.579077,11.20689655,0.92551764,,,,
1358,22.156937,11.20689655,0.977080533,,,,
1359,25.72334,11.20689655,1.295313416,,,,
1360,27.296995,11.20689655,1.435731862,,,,
1361,28.027863,11.20689655,1.500947776,,,,
1362,16.310904,11.20689655,0.455434511,,,,
1363,19.781504,11.20689655,0.765118819,,,,
1364,20.276379,11.20689655,0.809276896,,,,
1365,23.97991,11.20689655,1.139745816,,,,
1366,25.507051,11.20689655,1.276013782,,,,
1367,26.332737,11.20689655,1.349690379,,,,
1368,22.784388,11.20689655,1.033068468,,,,
1369,25.993954,11.20689655,1.319460511,,,,
1370,26.651863,11.20689655,1.378166237,,,,
1371,29.839579,11.20689655,1.662608588,,,,
1372,31.451246,11.20689655,1.806418874,,,,
1373,32.053783,11.20689655,1.860183714,,,,
1374,23.907053,0.51001629,45.87507725,,,,
1375,27.070118,0.51001629,52.07696738,,,,
1376,27.868172,0.51001629,53.64172917,,,,
1377,30.989552,0.51001629,59.76188662,,,,
1378,32.6457,0.51001629,63.00913192,,,,
1379,33.05083,0.51001629,63.80347909,,,,
1380,3.919861,0.51001629,6.685756466,,,,
1381,7.68421,0.51001629,14.06659718,,,,
1382,7.9418383,0.51001629,14.57173458,,,,
1383,12.429202,0.51001629,23.37020589,,,,
1384,12.9585085,0.51001629,24.40802862,,,,
1385,14.148262,0.51001629,26.74080411,,,,
1386,6.651436,0.51001629,12.0416148,,,,
1387,10.258101,0.51001629,19.11328108,,,,
1388,10.667462,0.51001629,19.91592407,,,,
1389,14.856621,0.51001629,28.12969896,,,,
1390,15.612253,0.51001629,29.61128301,,,,
1391,16.738823,0.51001629,31.82017324,,,,
1392,6.449114,0.51001629,11.64491767,,,,
1393,10.074375,0.51001629,18.75304553,,,,
1394,10.47115,0.51001629,19.53101087,,,,
1395,14.681933,0.51001629,27.78718441,,,,
1396,15.423141,0.51001629,29.24048701,,,,
1397,16.5531,0.51001629,31.45602213,,,,
1398,7.209508,0.51001629,13.13583868,,,,
1399,10.770636,0.51001629,20.11821957,,,,
1400,11.221973,0.51001629,21.00316581,,,,
1401,15.337122,0.51001629,29.07182769,,,,
1402,16.161701,0.51001629,30.68859762,,,,
1403,17.26605,0.51001629,32.85391865,,,,
1404,7.627132,0.51001629,13.95468311,,,,
1405,11.1575775,0.51001629,20.87690416,,,,
1406,11.644626,0.51001629,21.83187071,,,,
1407,15.702929,0.51001629,29.78907341,,,,
1408,16.566713,0.51001629,31.48271343,,,,
1409,17.638407,0.51001629,33.5840071,,,,
1410,7.6606765,0.51001629,14.02045454,,,,
1411,11.186015,60.72466023,0.81579123,,,,
1412,11.670893,60.72466023,0.807806368,,,,
1413,15.733378,60.72466023,0.740906282,,,,
1414,16.587034,60.72466023,0.726848468,,,,
1415,17.663239,60.72466023,0.709125766,,,,
1416,74.627365,78.1340777,0.044880708,,,,
1417,77.50316,95.54349518,0.188818037,,,,
1418,77.39124,134.3872117,0.424117525,,,,
1419,80.88646,134.3872117,0.39810895,,,,
1420,82.52054,134.3872117,0.385949459,,,,
1421,81.949776,134.3872117,0.390196619,,,,
1422,135.8628,134.3872117,0.010980125,,,,
1423,135.16512,106.2617062,0.272002162,,,,
1424,132.94768,78.13620072,0.701486363,,,,
1425,133.62392,189.2473118,0.293919059,,,,
1426,132.9764,301.2473118,0.558580625,,,,
1427,130.55037,367.1732378,0.644444756,,,,
1428,398.22675,370.455914,0.074963943,,,,
1429,382.81503,373.14174,0.025923902,,,,
1430,375.62546,350.4989759,0.071687753,,,,
1431,354.64157,350.4989759,0.011819133,,,,
1432,347.47208,350.4989759,0.008635962,,,,
1433,345.12643,350.4989759,0.015328278,,,,
1434,385.76083,350.4989759,0.100604728,,,,
1435,370.9888,166.7170278,1.2252604,,,,
1436,363.57974,187.64026,0.937642487,,,,
1437,344.14255,208.5634921,0.650061315,,,,
1438,336.82672,124.5634921,1.704056496,,,,
1439,334.62177,138.2142857,1.421036062,,,,
1440,165.08723,196.547619,0.160064971,,,,
1441,162.92252,222.4608611,0.267635128,,,,
1442,159.30461,247.3418134,0.355933363,,,,
1443,158.65079,280.6751468,0.434752981,,,,
1444,156.91475,314.0084801,0.500284992,,,,
1445,154.5285,325.1195912,0.524702589,,,,
1446,369.00354,325.1195912,0.134977867,,,,
1447,355.40448,325.1195912,0.093149997,,,,
1448,348.1182,325.1195912,0.07073892,,,,
1449,330.39062,325.1195912,0.016212584,,,,
1450,323.4503,325.1195912,0.005134391,,,,
1451,321.13007,303.2636694,0.058913752,,,,
1452,344.3573,302.3978685,0.138755712,,,,
1453,332.08472,330.0698978,0.006104229,,,,
1454,325.0916,330.9958237,0.017837759,,,,
1455,309.49454,330.9958237,0.064959381,,,,
1456,302.99976,330.9958237,0.08458132,,,,
1457,300.63568,353.218046,0.14886659,,,,
1458,394.60892,183.8162302,1.146757768,,,,
1459,379.44876,14.41441441,25.32425773,,,,
1460,371.8627,453.218046,0.179505972,,,,
1461,351.5893,486.5513793,0.277385051,,,,
1462,344.12762,519.8847126,0.338069361,,,,
1463,341.90094,511.9787297,0.332196984,,,,
1464,509.05536,454.5111972,0.120006203,,,,
1465,487.81262,400.9259259,0.21671508,,,,
1466,478.28302,371.6666667,0.286860143,,,,
1467,447.64914,338.3333333,0.323100907,,,,
1468,436.7307,305,0.431903934,,,,
1469,435.20453,271.6666667,0.601979865,,,,
1470,309.50867,238.3333333,0.298637776,,,,
1471,299.17126,238.3333333,0.255264028,,,,
1472,292.61652,187.2727273,0.562515398,,,,
1473,280.0298,150.9090909,0.855619157,,,,
1474,274.2929,114.5454545,1.394620557,,,,
1475,271.81897,78.18181818,2.476754268,,,,
1476,100.75351,41.81818182,1.409323065,,,,
1477,102.24389,5.454545455,17.74471317,,,,
1478,101.08073,5.454545455,17.53146717,,,,
1479,104.43572,57.55007704,0.814692966,,,,
1480,104.58469,150.3081664,0.304198218,,,,
1481,102.71303,221.197915,0.535651003,,,,
1482,273.08246,257.5615513,0.060260969,,,,
1483,265.03674,257.5615513,0.029022922,,,,
1484,259.2161,302.7647554,0.143836608,,,,
1485,248.77461,336.0980887,0.259815458,,,,
1486,244.55847,356.059329,0.313152472,,,,
1487,242.21877,356.059329,0.319723568,,,,
1488,389.669,356.059329,0.094393457,,,,
1489,374.771,356.059329,0.052552116,,,,
1490,367.3332,356.059329,0.0316629,,,,
1491,347.62814,303.3050917,0.146133545,,,,
1492,340.22134,218.2768431,0.55866896,,,,
1493,338.01114,207.8817296,0.625978101,,,,
1494,236.85109,257.8817296,0.081551491,,,,
1495,230.28033,138.1853982,0.666459213,,,,
1496,224.76616,193.1938203,0.163423134,,,,
1497,218.0218,248.2022424,0.121596171,,,,
1498,214.3442,228.2410021,0.060886528,,,,
1499,211.527,228.2410021,0.073229621,,,,
1500,250.70158,228.2410021,0.098407287,,,,
1501,243.55396,228.2410021,0.067091179,,,,
1502,237.94162,277.2650261,0.14182606,,,,
1503,229.96492,360.5983595,0.362268535,,,,
1504,226.05157,416.043904,0.456664146,,,,
1505,223.41515,380.4458191,0.412754356,,,,
1506,391.97577,313.7791524,0.249209092,,,,
1507,377.06842,330.6007121,0.140555377,,,,
1508,369.75928,277.9458191,0.330328627,,,,
1509,349.9381,273.4586396,0.279674691,,,,
1510,342.29816,290.1253063,0.17982869,,,,
1511,340.18237,306.791973,0.108837258,,,,
1512,333.238,323.4586396,0.030233728,,,,
1513,320.97284,340.1253063,0.05631003,,,,
1514,314.2558,307.7679489,0.021080334,,,,
1515,299.2768,241.1012823,0.241290785,,,,
1516,293.29984,202.3224044,0.449665651,,,,
1517,290.97043,200,0.45485215,,,,
1518,206.01947,200,0.03009735,,,,
1519,200.84056,183.2340928,0.096087289,,,,
1520,196.0781,200,0.0196095,,,,
1521,191.23439,200,0.04382805,,,,
1522,188.48126,200,0.0575937,,,,
1523,185.73807,200,0.07130965,,,,
1524,196.6861,200,0.0165695,,,,
1525,192.24396,200,0.0387802,,,,
1526,188.066,200,0.05967,,,,
1527,183.51881,184.5,0.005318103,,,,
1528,181.07605,167.8333333,0.078903972,,,,
1529,178.31064,151.1666667,0.179563219,,,,
1530,146.04526,134.5,0.085838364,,,,
1531,144.35771,117.8333334,0.225100792,,,,
1532,141.4379,101.1666667,0.398068204,,,,
1533,140.97939,84.5,0.668395148,,,,
1534,139.91255,67.83333333,1.062592875,,,,
1535,137.39302,51.16666667,1.685205602,,,,
1536,66.58167,122.6851154,0.457296268,,,,
1537,69.67588,149.1951172,0.532988202,,,,
1538,69.67316,175.705119,0.603465395,,,,
1539,74.08033,175.705119,0.578382631,,,,
1540,76.04171,185.1985042,0.589404297,,,,
1541,74.59626,185.1985042,0.597209166,,,,
1542,180.45897,184.2659187,0.020660081,,,,
1543,177.23747,183.3333333,0.033250164,,,,
1544,173.55603,295.8333333,0.41333173,,,,
1545,170.56502,344.0609453,0.504259282,,,,
1546,168.5248,369.0609453,0.543368644,,,,
1547,165.78545,394.0609453,0.579289823,,,,
1548,423.54703,372.498618,0.137043225,,,,
1549,406.55746,355.2487562,0.144430355,,,,
1550,398.94217,341.1352329,0.169454608,,,,
1551,375.76645,359.3170511,0.045779622,,,,
1552,367.67264,346.0406302,0.062512919,,,,
1553,365.44513,362.7072968,0.007548327,,,,
1554,379.68512,332.1517413,0.14310742,,,,
1555,364.4801,271.1894397,0.344005506,,,,
1556,357.3279,210.2271381,0.699722991,,,,
1557,337.82434,178.0753968,0.897085988,,,,
1558,330.83127,161.4087302,1.049649171,,,,
1559,328.6338,144.7420635,1.270478892,,,,
1560,139.07501,128.0753968,0.085883889,,,,
1561,137.69324,111.4087302,0.235928636,,,,
1562,134.93102,94.74206349,0.424193384,,,,
1563,134.9561,78.07539683,0.728535563,,,,
1564,134.12476,61.40873016,1.184131794,,,,
1565,131.66643,22.22222222,4.92498935,,,,
1566,46.6049,17.33405484,1.688632316,,,,
1567,50.64606,12.44588745,3.06930082,,,,
1568,50.8248,22.22222222,1.287116,,,,
1569,55.948387,22.22222222,1.517677415,,,,
1570,58.422665,22.22222222,1.629019925,,,,
1571,57.01315,25,1.280526,,,,
1572,32.223366,21.15564932,0.523156558,,,,
1573,35.72217,21.15564932,0.688540468,,,,
1574,36.5645,17.45194561,1.095153218,,,,
1575,40.649937,17.45194561,1.329249581,,,,
1576,42.30338,13.74824191,2.077002883,,,,
1577,42.370293,9.733410045,3.353077986,,,,
1578,21.904713,9.040084388,1.423065102,,,,
1579,25.688614,7.373417722,2.483949367,,,,
1580,26.700382,5.706751055,3.678736069,,,,
1581,30.464153,5.050105485,5.032379539,,,,
1582,32.346638,2.373417722,12.62871681,,,,
1583,32.57137,0.883438819,35.86884628,,,,
1584,6.1067023,0.883438819,5.912422424,,,,
1585,9.74757,0.883438819,10.03366729,,,,
1586,10.122537,0.883438819,10.45810755,,,,
1587,14.420255,0.883438819,15.32286775,,,,
1588,15.177088,0.883438819,16.17955752,,,,
1589,16.31433,0.883438819,17.46684757,,,,
1590,1.8470993,0.883438819,1.090806133,,,,
1591,5.6860843,0.883438819,5.436307959,,,,
1592,5.930931,0.883438819,5.713459806,,,,
1593,10.567434,0.883438819,10.9617044,,,,
1594,11.116749,0.883438819,11.58349618,,,,
1595,12.308527,0.883438819,12.93251773,,,,
1596,2.2851882,0.883438819,1.586696613,,,,
1597,6.1009474,0.883438819,5.905908221,,,,
1598,6.338749,0.883438819,6.175085435,,,,
1599,10.943803,0.883438819,11.38773163,,,,
1600,11.490265,0.883438819,12.00629399,,,,
1601,12.685016,0.883438819,13.3586808,,,,
1602,2.6871471,0.883438819,2.04169009,,,,
1603,6.494029,0.883438819,6.350853124,,,,
1604,6.739489,0.883438819,6.62869919,,,,
1605,11.323953,0.883438819,11.81803874,,,,
1606,11.8675165,0.883438819,12.43332017,,,,
1607,13.059994,0.883438819,13.78313351,,,,
1608,0.8037584,0.883438819,0.090193477,,,,
1609,4.684456,0.883438819,4.302524523,,,,
1610,4.930558,0.883438819,4.581097294,,,,
1611,9.621478,0.883438819,9.890938679,,,,
1612,10.210106,0.883438819,10.55723043,,,,
1613,11.377816,0.883438819,11.87900844,,,,
1614,1.4055785,0.883438819,0.591030947,,,,
1615,5.257237,0.883438819,4.950878419,,,,
1616,5.495939,0.883438819,5.221074832,,,,
1617,10.145409,0.883438819,10.48399729,,,,
1618,10.723356,0.883438819,11.13819879,,,,
1619,11.9023,0.883438819,12.47269301,,,,
1620,1.582061,0.883438819,0.7907986,,,,
1621,5.4256043,0.883438819,5.141460151,,,,
1622,5.663081,0.883438819,5.410269597,,,,
1623,10.301343,0.883438819,10.66050527,,,,
1624,10.878562,0.883438819,11.31388272,,,,
1625,12.056366,0.883438819,12.64708653,,,,
1626,1.2684103,0.883438819,0.435764734,,,,
1627,5.1334753,0.883438819,4.810787563,,,,
1628,5.3788114,0.883438819,5.088493381,,,,
1629,10.046195,0.883438819,10.37169297,,,,
1630,10.613308,0.883438819,11.01363102,,,,
1631,11.791977,0.883438819,12.34781396,,,,
1632,1.1009812,0.883438819,0.246244988,,,,
1633,4.9662204,0.883438819,4.621465002,,,,
1634,5.206988,0.883438819,4.893999551,,,,
1635,9.874563,0.883438819,10.17741579,,,,
1636,10.461524,0.883438819,10.8418206,,,,
1637,11.635406,0.883438819,12.17058494,,,,
1638,2.5809853,0.883438819,1.921521271,,,,
1639,6.394442,0.883438819,6.238126586,,,,
1640,6.641701,0.883438819,6.518009012,,,,
1641,11.234564,0.883438819,11.71685573,,,,
1642,11.777277,0.883438819,12.33117444,,,,
1643,12.968638,0.883438819,13.67972397,,,,
1644,3.9652896,0.883438819,3.488471093,,,,
1645,7.7223206,0.883438819,7.741205885,,,,
1646,7.9803877,16.1722028,0.506536753,,,,
1647,12.482819,16.1722028,0.228131186,,,,
1648,13.026829,14.82451923,0.121264656,,,,
1649,14.224581,14.82451923,0.040469321,,,,
1650,22.335793,14.82451923,0.50667908,,,,
1651,25.659319,14.82451923,0.730870229,,,,
1652,26.309002,14.82451923,0.774695124,,,,
1653,29.812353,14.82451923,1.011016515,,,,
1654,31.409874,55.88235294,0.437928571,,,,
1655,31.931532,145.8823529,0.781114498,,,,
1656,190.52913,235.8823529,0.192270521,,,,
1657,186.71779,275.9517974,0.323368096,,,,
1658,182.91086,295.9517974,0.381957259,,,,
1659,178.97867,315.9517974,0.433525394,,,,
1660,176.82515,297.0670138,0.404763431,,,,
1661,175.05066,297.0670138,0.410736797,,,,
1662,306.35727,297.0670138,0.031273268,,,,
1663,295.41443,297.0670138,0.005563,,,,
1664,289.15442,272.3114293,0.061851942,,,,
1665,276.16006,272.3114293,0.014133196,,,,
1666,270.78067,225.7428019,0.199509653,,,,
1667,268.4667,150.7428019,0.78095867,,,,
1668,150.23221,75.74280188,0.983451975,,,,
1669,147.79755,42.35159817,2.489775035,,,,
1670,144.49309,25.68493151,4.625597637,,,,
1671,144.18823,25.68493151,4.613728421,,,,
1672,142.86362,25.68493151,4.562156938,,,,
1673,140.52217,25.68493151,4.470996485,,,,
1674,45.001377,25.68493151,0.752053611,,,,
1675,48.6389,25.68493151,0.893674506,,,,
1676,48.982563,25.68493151,0.907054453,,,,
1677,53.443794,25.68493151,1.080745046,,,,
1678,55.299118,25.68493151,1.152978994,,,,
1679,54.79808,55.15151515,0.00640844,,,,
1680,76.906,155.1515152,0.504316797,,,,
1681,79.05675,255.1515152,0.690157631,,,,
1682,78.839836,271.2626263,0.709359756,,,,
1683,81.62638,246.6023875,0.668995987,,,,
1684,82.61989,246.6023875,0.664967193,,,,
1685,82.05309,246.6023875,0.66726563,,,,
1686,277.45383,246.6023875,0.125106017,,,,
1687,268.73868,246.6023875,0.089765118,,,,
1688,262.6896,246.6023875,0.065235429,,,,
1689,252.73518,274.4949495,0.079272021,,,,
1690,247.89987,302.3875115,0.180191441,,,,
1691,245.28578,343.1588613,0.285212164,,,,
1692,379.85297,312.0899303,0.217126646,,,,
1693,365.30032,247.4496626,0.476261136,,,,
1694,358.0013,232.8031979,0.537785147,,,,
1695,338.9791,232.8031979,0.456075789,,,,
1696,332.02756,232.8031979,0.426215632,,,,
1697,329.69962,232.8031979,0.416216027,,,,
1698,259.1178,125.6357559,1.062452669,,,,
1699,251.35704,18.4683138,12.6101781,,,,
1700,245.55472,226.6882381,0.083226559,,,,
1701,236.9512,313.5633517,0.244327506,,,,
1702,232.76346,400.4384653,0.418728518,,,,
1703,230.05574,333.7717987,0.310739431,,,,
1704,327.56616,295.5849855,0.108196208,,,,
1705,316.605,288.1718975,0.098667159,,,,
1706,309.9974,296.2488206,0.046408892,,,,
1707,295.97803,296.2488206,0.000914065,,,,
1708,289.88934,296.2488206,0.021466687,,,,
1709,287.91263,296.2488206,0.028139152,,,,
1710,319.56604,271.2488206,0.178128772,,,,
1711,308.08063,25.13678957,11.25616458,,,,
1712,301.52142,32.11494059,8.388820731,,,,
1713,287.81314,50.90362414,4.654079545,,,,
1714,282.0574,46.16484249,5.109787986,,,,
1715,279.72787,41.42606084,5.752461237,,,,
1716,47.420147,49.47723802,0.041576513,,,,
1717,51.21606,68.30021145,0.250133215,,,,
1718,52.03314,73.34908023,0.29060951,,,,
1719,56.468468,98.37738903,0.426001558,,,,
1720,58.641224,93.87740266,0.375342496,,,,
1721,57.897556,99.18043296,0.416240137,,,,
1722,109.71958,81.19540672,0.351302795,,,,
1723,110.76242,79.04545608,0.401249679,,,,
1724,109.624405,79.04545608,0.38685271,,,,
1725,111.87433,79.04545608,0.415316396,,,,
1726,112.43285,79.04545608,0.422382203,,,,
1727,110.30507,79.04545608,0.395463768,,,,
1728,91.32855,79.04545608,0.155392789,,,,
1729,93.46495,79.04545608,0.182420276,,,,
1730,93.01286,79.04545608,0.176700909,,,,
1731,96.25398,110.2661409,0.127075826,,,,
1732,97.3747,110.2661409,0.116912053,,,,
1733,95.45007,124.2266032,0.231645497,,,,
1734,130.32321,93.0216065,0.400999347,,,,
1735,130.05534,61.8166098,1.103889884,,,,
1736,128.17422,264.0213577,0.514530866,,,,
1737,129.0531,282.2031759,0.542694374,,,,
1738,128.8015,300.3849941,0.571211936,,,,
1739,126.43276,318.5668123,0.603120114,,,,
1740,328.7806,336.7486305,0.023661657,,,,
1741,316.6514,354.9304487,0.107849436,,,,
1742,310.73087,373.1122668,0.167192029,,,,
1743,295.33563,353.911939,0.165510972,,,,
1744,289.8869,353.911939,0.180906694,,,,
1745,287.47354,306.6055417,0.0623994,,,,
1746,322.63165,112.6656044,1.863621525,,,,
1747,311.2299,143.907129,1.162713565,,,,
1748,304.68753,111.8923611,1.723041386,,,,
1749,291.0666,95.22569444,2.056597295,,,,
1750,284.95746,110.766392,1.572598555,,,,
1751,282.68195,67.51893939,3.18670602,,,,
1752,79.54912,49.33712121,0.612358363,,,,
1753,82.22177,31.15530303,1.639093894,,,,
1754,82.01177,12.97348485,5.321491176,,,,
1755,85.89489,12.97348485,5.620803199,,,,
1756,87.318115,144.1381293,0.394205299,,,,
1757,85.418144,144.1381293,0.407386898,,,,
1758,157.51503,144.1381293,0.092806121,,,,
1759,156.0769,104.5236617,0.493220745,,,,
1760,152.90993,104.5236617,0.462921672,,,,
1761,152.0753,131.6503937,0.155145045,,,,
1762,150.7046,135.0429146,0.115975618,,,,
1763,148.78375,135.0429146,0.101751621,,,,
1764,135.38377,119.0912102,0.136807408,,,,
1765,134.75533,127.3569538,0.058091655,,,,
1766,132.57973,114.4838529,0.158064885,,,,
1767,133.2312,114.4838529,0.163755382,,,,
1768,132.59862,114.4838529,0.158229886,,,,
1769,130.16489,83.54591837,0.558004179,,,,
1770,92.09209,110.0705105,0.163335488,,,,
1771,94.10345,136.5951026,0.311077424,,,,
1772,93.481766,253.4546598,0.631169669,,,,
1773,96.89691,370.314217,0.738338671,,,,
1774,97.760826,351.3904151,0.721788581,,,,
1775,95.78334,373.6126374,0.743629282,,,,
1776,404.89255,356.2513736,0.136536109,,,,
1777,389.078,342.0467033,0.137499635,,,,
1778,381.6631,330.209478,0.155821154,,,,
1779,360.14716,346.8761447,0.038258657,,,,
1780,352.634,363.5428114,0.030006951,,,,
1781,350.29102,331.474359,0.056766566,,,,
1782,338.78455,273.1410256,0.240328322,,,,
1783,326.1779,138.1853982,1.360436805,,,,
1784,319.53134,191.9715447,0.664472412,,,,
1785,304.23737,175.304878,0.735475781,,,,
1786,297.89517,158.6382114,0.877827337,,,,
1787,295.69315,141.9715447,1.082763491,,,,
1788,140.04778,125.304878,0.11765625,,,,
1789,139.04903,108.6382114,0.27992746,,,,
1790,136.45847,91.97154472,0.483703143,,,,
1791,136.72762,75.30487805,0.815654225,,,,
1792,135.87894,58.63821138,1.317242235,,,,
1793,133.43942,43.12176645,2.094479447,,,,
1794,58.203377,27.60532151,1.108411488,,,,
1795,61.658146,330.6007121,0.813496633,,,,
1796,61.785694,330.6007121,0.813110826,,,,
1797,66.51904,295.4514794,0.774856297,,,,
1798,68.65917,260.3022467,0.736232895,,,,
1799,67.24873,198.8811189,0.661864684,,,,
1800,192.4568,240.2797203,0.199030198,,,,
1801,188.2807,258.4615385,0.271533006,,,,
1802,183.84157,202.3990783,0.091687712,,,,
1803,180.15625,294.8251748,0.388938716,,,,
1804,177.62756,313.006993,0.432512487,,,,
1805,175.20792,303.5897436,0.422879318,,,,
1806,305.54214,317.299421,0.037054215,,,,
1807,294.99936,183.2340928,0.609958908,,,,
1808,289.07147,234.1129108,0.234752364,,,,
1809,275.93454,284.9917287,0.031780532,,,,
1810,270.65527,209.9917287,0.288885385,,,,
1811,268.34448,134.9917287,0.987858683,,,,
